db_id,imdb_id,name,year,gross,budget,length,theater,critic_score,audience_score,meta_score,imdb_rating,sequel,total_cast_award_win,total_cast_award_nominate,genre_id,mpaa,genre_document,genre_drama,genre_comedy,genre_mystery,genre_news,genre_sports,genre_scifi,genre_romance,genre_family,genre_biography,genre_music,genre_adventure,genre_crime,genre_war,genre_musical,genre_fantasy,genre_thriller,genre_horror,genre_animation,genre_action,genre_history,genre_western,genre_adult,genre_filmnoir
2729605,122459.0,Return to Me,2000,32662299,24000000.0,115.0,2320.0,0.61,0.66,54.0,6.9,0,2,24,03_04_09,PG,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2739450,165929.0,Romeo Must Die,2000,55973336,25000000.0,115.0,2641.0,0.48,0.62,52.0,6.0,0,0,0,17_21_24,R,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2743657,160797.0,Rules of Engagement,2000,61322858,60000000.0,128.0,3220.0,0.5,0.64,45.0,6.3,0,13,39,03_18_24,R,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2757899,175142.0,Scary Movie,2000,157019771,19000000.0,88.0,3301.0,0.55,0.6,48.0,6.2,0,1,1,04,R,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2760793,134084.0,Scream 3,2000,89138076,40000000.0,116.0,3467.0,0.52,0.56,56.0,5.5,1,2,8,05_22,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2772896,189998.0,Shadow of the Vampire,2000,8279017,8000000.0,92.0,513.0,0.7,0.68,71.0,6.9,0,0,11,03_22,R,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2774200,184894.0,Shanghai Noon,2000,56932305,55000000.0,110.0,2751.0,0.66,0.64,77.0,6.6,0,0,0,04_16_24_26,PG-13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2792555,196216.0,Small Time Crooks,2000,17071230,18000000.0,94.0,886.0,0.64,0.64,69.0,6.7,0,44,162,04_17,PG,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2794604,184907.0,Snow Day,2000,60008303,13000000.0,89.0,2717.0,0.42,0.5,34.0,4.9,0,0,4,04_10_16,PG,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2800120,210299.0,Songcatcher,2000,3050934,1800000.0,109.0,104.0,0.63,0.72,63.0,7.2,0,0,0,03_14,PG-13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2802804,179473.0,"South of Heaven, West of Hell",2000,16609,4000000.0,104.0,9.0,0.35,0.54,22.0,4.1,0,4,21,03_26,R,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2803470,186566.0,Space Cowboys,2000,90454043,65000000.0,130.0,2835.0,0.67,0.6,73.0,6.4,0,12,39,16_21_24,PG-13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2808014,156096.0,Spring Forward,2000,102353,2000000.0,110.0,2.0,0.76,0.74,79.0,7.4,0,0,4,03,R,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2833576,271219.0,Tadpole,2000,2882062,150000.0,78.0,180.0,0.67,0.62,71.0,6.2,0,4,15,03_04_09,PG-13,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2954403,146309.0,Thirteen Days,2000,34566746,80000000.0,145.0,2034.0,0.72,0.68,67.0,7.3,0,3,14,03_21_25,PG-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2959930,170691.0,Tigerland,2000,139692,10000000.0,101.0,5.0,0.7,0.68,55.0,7.0,0,0,0,03_18,R,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2961369,220100.0,Timecode,2000,945041,4000000.0,97.0,130.0,0.63,0.6,65.0,6.3,0,6,26,03,R,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2962397,120913.0,Titan A.E.,2000,22751979,75000000.0,94.0,2775.0,0.57,0.64,48.0,6.6,0,3,14,08_10_16_23_24,PG,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2992373,217869.0,Unbreakable,2000,94999143,75000000.0,106.0,2708.0,0.63,0.68,62.0,7.2,0,4,19,03_05_08_21,PG-13,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
